humidity,longitude,latitude,date,temperature,precipitation,wind_speed,fire
0.00992275,-122.0,37.5,2015-08-05,294.0057,0.012017154,4.071921,0.0
0.00862275,-121.5,37.5,2015-08-05,290.28235,0.013361177,0.0,0.0
0.008515251,-121.0,37.5,2015-08-05,298.67825,0.04138803,4.2517037,0.0
0.0089915,-120.5,37.5,2015-08-05,299.44736,0.18523219,4.4356675,0.0
0.0081915,-120.0,37.5,2015-08-05,299.37698,0.0,4.2211347,0.0
0.005385251,-119.5,37.5,2015-08-05,295.1045,0.0026157587,4.2269545,0.0
0.004109,-119.0,37.5,2015-08-05,289.30588,0.27640435,5.9211426,0.0
0.0037490004,-118.5,37.5,2015-08-05,291.59656,0.20068765,0.0,0.0
0.0046977503,-118.0,37.5,2015-08-05,298.68564,0.16492273,4.2171082,0.0
0.0103815,-122.0,38.0,2015-08-05,292.02844,0.0,4.390571,0.0
0.009499,-121.5,38.0,2015-08-05,296.66882,0.0,0.0,0.0
0.00941275,-121.0,38.0,2015-08-05,298.1599,0.0012649636,4.181763,0.0
0.0090890005,-120.5,38.0,2015-08-05,297.98776,0.07882305,3.7786033,0.0
0.00688525,-120.0,38.0,2015-08-05,293.5299,0.006206228,4.600826,0.0
0.0046840003,-119.5,38.0,2015-08-05,289.35162,0.0,5.524875,0.0
0.00442775,-119.0,38.0,2015-08-05,290.631,0.209975,5.7622147,0.0
0.00406525,-118.5,38.0,2015-08-05,295.45453,0.08248764,0.0,0.0
0.00906525,-122.5,38.5,2015-08-05,292.20108,0.0,3.812782,0.0
0.009181501,-122.0,38.5,2015-08-05,293.16745,0.0,4.081305,0.0
0.009145251,-121.5,38.5,2015-08-05,297.3423,0.0,0.0,0.0
0.0091715,-121.0,38.5,2015-08-05,297.30798,0.0,3.6749957,0.0
0.007860251,-120.5,38.5,2015-08-05,294.11758,0.034707442,3.770065,0.0
0.005716501,-120.0,38.5,2015-08-05,289.26703,0.009170987,5.3192573,0.0
0.004689,-119.5,38.5,2015-08-05,286.51822,0.008459444,5.370098,0.0
0.004559,-119.0,38.5,2015-08-05,294.98874,0.024444757,0.0,0.0
0.0101565,-123.5,39.0,2015-08-05,288.69498,0.0,0.0,0.0
0.0093290005,-123.0,39.0,2015-08-05,292.5141,0.22999999,3.3358743,0.0
0.00882275,-122.5,39.0,2015-08-05,293.36493,0.0,3.4923441,0.0
0.0092615,-122.0,39.0,2015-08-05,295.6487,0.0,3.9062805,0.0
0.0091465,-121.5,39.0,2015-08-05,298.29788,0.0,0.0,0.0
0.0086065,-121.0,39.0,2015-08-05,295.10846,0.0,3.9780865,0.0
0.0073177502,-120.5,39.0,2015-08-05,292.542,0.0,3.9920378,0.0
0.0061727497,-120.0,39.0,2015-08-05,287.5957,0.02,0.0,0.0
0.010269001,-123.5,39.5,2015-08-05,289.50073,0.0,0.0,0.0
0.008312751,-123.0,39.5,2015-08-05,292.17316,0.0,2.8473203,0.0
0.008062749,-122.5,39.5,2015-08-05,291.13998,0.007377619,3.2765133,0.0
0.0091665,-122.0,39.5,2015-08-05,298.43106,0.029510476,4.565758,0.0
0.00927525,-121.5,39.5,2015-08-05,299.21567,0.57606685,0.0,0.0
0.00796525,-121.0,39.5,2015-08-05,293.7227,0.050659433,3.7065141,0.0
0.0065315003,-120.5,39.5,2015-08-05,289.36456,0.0,3.16951,0.0
0.0061427504,-120.0,39.5,2015-08-05,290.3409,0.0,0.0,0.0
0.01056525,-123.5,40.0,2015-08-05,290.3254,0.21115491,0.0,1.0
0.008424001,-123.0,40.0,2015-08-05,292.25455,0.0,2.5266235,0.0
0.007449,-122.5,40.0,2015-08-05,292.71448,0.017377619,3.3027487,0.0
0.0089615,-122.0,40.0,2015-08-05,296.37515,0.03380789,5.252351,0.0
0.00907525,-121.5,40.0,2015-08-05,292.8905,1.2212987,0.0,0.0
0.0078815,-121.0,40.0,2015-08-05,289.05783,0.0,3.350908,0.0
0.0065702503,-120.5,40.0,2015-08-05,290.39178,0.0,3.0738304,0.0
0.0061540003,-120.0,40.0,2015-08-05,294.39484,0.06210438,4.0847793,0.0
0.0098815,-124.0,40.5,2015-08-05,289.29105,0.10786446,3.1692712,0.0
0.0099427495,-123.5,40.5,2015-08-05,290.69843,0.0,0.0,1.0
0.0082715,-123.0,40.5,2015-08-05,291.78867,0.6457983,2.4134312,1.0
0.00765025,-122.5,40.5,2015-08-05,296.86276,1.5091109,3.0222797,0.0
0.008507751,-122.0,40.5,2015-08-05,297.30054,0.6971507,4.2053447,0.0
0.00835775,-121.5,40.5,2015-08-05,289.1202,1.6996925,0.0,0.0
0.0070802504,-121.0,40.5,2015-08-05,289.52063,1.0643494,4.062861,0.0
0.00605275,-120.5,40.5,2015-08-05,292.18753,0.02,3.7253716,0.0
0.0059077498,-120.0,40.5,2015-08-05,296.42883,0.85151875,4.1601424,0.0
0.00955775,-124.0,41.0,2015-08-05,289.5696,0.0,2.671818,0.0
0.0087365005,-123.5,41.0,2015-08-05,291.11673,0.0,0.0,1.0
0.00726275,-123.0,41.0,2015-08-05,291.4421,0.0,2.7976685,0.0
0.0069752503,-122.5,41.0,2015-08-05,292.91824,0.06134423,2.5622878,0.0
0.0073577506,-122.0,41.0,2015-08-05,295.0312,0.25815076,3.3069313,0.0
0.0072202506,-121.5,41.0,2015-08-05,293.3255,0.084537685,0.0,0.0
0.00635025,-121.0,41.0,2015-08-05,290.9161,1.3703426,4.6897635,0.0
