,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,geometry,OBJECTID,COUNTY_NAME,COUNTY_ABBREV,COUNTY_NUM,COUNTY_CODE,COUNTY_FIPS,ISLAND,GlobalID,SHAPE_Length,SHAPE_Area
2047,39.49862,-121.75361,315.08,1.0,1.0,2023-11-17,2135,Aqua,MODIS,69,6.1NRT,288.67,11.43,D,,2023,POINT (-121.75361 39.49862),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2048,39.49693,-121.765,345.85,1.0,1.0,2023-11-17,2135,Aqua,MODIS,94,6.1NRT,293.97,52.35,D,,2023,POINT (-121.765 39.49693),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2049,39.52327,-121.34533,307.83,1.41,1.18,2023-11-19,1849,Terra,MODIS,57,6.1NRT,282.55,18.85,D,,2023,POINT (-121.34533 39.52327),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2050,39.52369,-121.34976,306.39,1.24,1.11,2023-11-19,2120,Aqua,MODIS,48,6.1NRT,285.02,13.03,D,,2023,POINT (-121.34976 39.52369),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2051,39.70858,-121.8594,303.44,1.07,1.03,2023-11-26,1840,Terra,MODIS,56,6.1NRT,284.73,7.46,D,,2023,POINT (-121.8594 39.70858),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2052,39.69955,-121.86182,302.77,1.07,1.03,2023-11-26,1840,Terra,MODIS,54,6.1NRT,284.23,6.96,D,,2023,POINT (-121.86182 39.69955),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2053,39.69999,-121.93146,333.65,1.43,1.18,2023-11-27,2157,Aqua,MODIS,84,6.1NRT,290.91,54.93,D,,2023,POINT (-121.93146 39.69999),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2054,39.70724,-121.92294,323.66,1.43,1.18,2023-11-27,2157,Aqua,MODIS,78,6.1NRT,289.4,36.76,D,,2023,POINT (-121.92294 39.70724),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2055,39.7056,-121.93944,315.52,1.43,1.18,2023-11-27,2157,Aqua,MODIS,66,6.1NRT,288.98,23.54,D,,2023,POINT (-121.93944 39.7056),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2056,39.81823,-121.9306,302.58,1.44,1.19,2023-11-27,2157,Aqua,MODIS,53,6.1NRT,288.85,8.25,D,,2023,POINT (-121.9306 39.81823),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2057,39.52607,-121.34203,319.74,1.05,1.02,2023-11-28,1823,Terra,MODIS,69,6.1NRT,283.0,21.68,D,,2023,POINT (-121.34203 39.52607),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2058,39.34735,-121.77361,351.2,1.02,1.01,2023-11-29,2142,Aqua,MODIS,96,6.1NRT,291.18,67.01,D,,2023,POINT (-121.77361 39.34735),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2059,39.35629,-121.77563,314.0,1.02,1.01,2023-11-29,2142,Aqua,MODIS,74,6.1NRT,291.47,12.99,D,,2023,POINT (-121.77563 39.35629),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2060,39.52322,-121.34535,304.76,1.05,1.02,2023-11-29,2142,Aqua,MODIS,49,6.1NRT,282.39,8.23,D,,2023,POINT (-121.34535 39.52322),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2061,39.52467,-121.35491,302.87,1.61,1.25,2023-11-30,1806,Terra,MODIS,41,6.1NRT,280.91,16.16,D,,2023,POINT (-121.35491 39.52467),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2062,39.52282,-121.33527,313.4,1.6,1.25,2023-11-30,1806,Terra,MODIS,64,6.1NRT,281.51,30.58,D,,2023,POINT (-121.33527 39.52282),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2063,39.31539,-121.67226,301.48,1.27,1.12,2023-12-04,2152,Aqua,MODIS,47,6.1NRT,290.28,5.13,D,,2023,POINT (-121.67226 39.31539),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2064,39.74944,-121.96091,303.86,1.25,1.11,2023-12-04,2154,Aqua,MODIS,45,6.1NRT,291.51,5.54,D,,2023,POINT (-121.96091 39.74944),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2065,39.7478,-121.97524,301.94,1.25,1.11,2023-12-04,2154,Aqua,MODIS,21,6.1NRT,290.27,4.16,D,,2023,POINT (-121.97524 39.7478),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2066,39.75036,-121.96815,306.52,1.25,1.11,2023-12-04,2154,Aqua,MODIS,60,6.1NRT,291.08,7.67,D,,2023,POINT (-121.96815 39.75036),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2067,39.70443,-121.60021,302.25,1.04,1.02,2023-12-08,1836,Terra,MODIS,51,6.1NRT,282.59,7.66,D,,2023,POINT (-121.60021 39.70443),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2068,39.75953,-121.95114,314.51,1.03,1.01,2023-12-08,1836,Terra,MODIS,75,6.1NRT,284.04,15.71,D,,2023,POINT (-121.95114 39.75953),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2069,39.40484,-121.37973,313.51,1.23,1.1,2023-12-13,1845,Terra,MODIS,74,6.1NRT,286.25,18.99,D,,2023,POINT (-121.37973 39.40484),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2070,39.63543,-121.93839,324.56,1.16,1.07,2023-12-13,1845,Terra,MODIS,83,6.1NRT,286.99,29.41,D,,2023,POINT (-121.93839 39.63543),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2071,39.66282,-121.84174,302.53,1.17,1.07,2023-12-13,1845,Terra,MODIS,53,6.1NRT,285.53,7.67,D,,2023,POINT (-121.84174 39.66282),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2072,39.70483,-121.85725,304.0,1.16,1.07,2023-12-13,1845,Terra,MODIS,58,6.1NRT,285.62,8.89,D,,2023,POINT (-121.85725 39.70483),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2073,39.40305,-121.38364,300.39,1.01,1.0,2023-12-13,2133,Aqua,MODIS,36,6.1NRT,287.72,5.15,D,,2023,POINT (-121.38364 39.40305),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2074,39.63123,-121.94213,305.38,1.03,1.01,2023-12-13,2133,Aqua,MODIS,61,6.1NRT,277.69,9.59,D,,2023,POINT (-121.94213 39.63123),4,Butte,BUT,4,04,007,,{44FBA680-AECC-4E04-A499-29D69AFFBD4A},,
2075,39.0258,-121.41342,309.55,1.03,1.02,2023-02-01,1836,Terra,MODIS,69,6.1NRT,280.58,12.32,D,,2023,POINT (-121.41342 39.0258),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2076,39.02424,-121.40172,303.44,1.03,1.02,2023-02-01,1836,Terra,MODIS,56,6.1NRT,280.32,8.08,D,,2023,POINT (-121.40172 39.02424),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2077,39.30936,-121.61538,303.35,1.06,1.03,2023-03-16,1834,Terra,MODIS,56,6.1NRT,290.85,4.71,D,,2023,POINT (-121.61538 39.30936),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2078,39.15989,-121.5405,305.92,1.17,1.08,2023-03-23,2138,Aqua,MODIS,62,6.1NRT,290.76,6.25,D,,2023,POINT (-121.5405 39.15989),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2079,39.27229,-121.60777,323.91,1.86,1.33,2023-04-11,2155,Aqua,MODIS,81,6.1NRT,300.15,37.98,D,,2023,POINT (-121.60777 39.27229),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2080,39.27048,-121.62907,317.42,1.85,1.33,2023-04-11,2155,Aqua,MODIS,75,6.1NRT,298.34,20.49,D,,2023,POINT (-121.62907 39.27048),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2081,39.17197,-121.54874,309.82,1.02,1.01,2023-04-14,1845,Terra,MODIS,57,6.1NRT,296.54,3.83,D,,2023,POINT (-121.54874 39.17197),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2082,39.17018,-121.53723,317.53,1.02,1.01,2023-04-14,1845,Terra,MODIS,77,6.1NRT,296.61,10.31,D,,2023,POINT (-121.53723 39.17018),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2083,39.09256,-121.51546,311.15,1.02,1.01,2023-04-14,1845,Terra,MODIS,56,6.1NRT,297.25,5.32,D,,2023,POINT (-121.51546 39.09256),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2084,39.09076,-121.50394,315.81,1.02,1.01,2023-04-14,1845,Terra,MODIS,75,6.1NRT,296.75,9.45,D,,2023,POINT (-121.50394 39.09076),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2085,38.99517,-121.4861,326.68,1.03,1.01,2023-04-14,1845,Terra,MODIS,84,6.1NRT,298.53,20.75,D,,2023,POINT (-121.4861 38.99517),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2086,38.99336,-121.47457,312.98,1.03,1.01,2023-04-14,1845,Terra,MODIS,71,6.1NRT,297.97,7.18,D,,2023,POINT (-121.47457 38.99336),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2087,38.99453,-121.49738,307.05,3.05,1.66,2023-04-14,2044,Aqua,MODIS,48,6.1NRT,292.1,18.43,D,,2023,POINT (-121.49738 38.99453),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2088,38.9952,-121.48356,314.97,1.0,1.0,2023-04-15,2125,Aqua,MODIS,62,6.1NRT,302.44,5.17,D,,2023,POINT (-121.48356 38.9952),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2089,39.04533,-121.39008,318.31,1.0,1.0,2023-04-15,2125,Aqua,MODIS,73,6.1NRT,302.21,9.52,D,,2023,POINT (-121.39008 39.04533),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2090,38.99636,-121.48578,311.71,1.19,1.09,2023-04-19,1853,Terra,MODIS,64,6.1NRT,297.07,7.59,D,,2023,POINT (-121.48578 38.99636),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2091,38.99408,-121.48668,313.22,1.87,1.34,2023-04-19,2059,Aqua,MODIS,71,6.1NRT,297.79,17.56,D,,2023,POINT (-121.48668 38.99408),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2092,39.27866,-121.62148,322.34,1.2,1.09,2023-04-20,2140,Aqua,MODIS,71,6.1NRT,301.55,13.89,D,,2023,POINT (-121.62148 39.27866),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2093,39.28743,-121.55809,319.69,1.21,1.09,2023-04-20,2140,Aqua,MODIS,56,6.1NRT,303.74,10.8,D,,2023,POINT (-121.55809 39.28743),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2094,39.27963,-121.62715,324.4,1.2,1.09,2023-04-20,2140,Aqua,MODIS,80,6.1NRT,300.8,17.68,D,,2023,POINT (-121.62715 39.27963),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2095,39.00009,-121.47855,316.43,1.21,1.09,2023-04-20,2140,Aqua,MODIS,49,6.1NRT,299.91,7.66,D,,2023,POINT (-121.47855 39.00009),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2096,38.99849,-121.49233,318.36,1.21,1.09,2023-04-20,2140,Aqua,MODIS,60,6.1NRT,301.59,9.79,D,,2023,POINT (-121.49233 38.99849),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2097,39.27743,-121.60661,320.49,1.01,1.01,2023-04-21,1836,Terra,MODIS,78,6.1NRT,295.6,13.42,D,,2023,POINT (-121.60661 39.27743),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2098,39.27585,-121.59511,320.9,1.01,1.01,2023-04-21,1836,Terra,MODIS,78,6.1NRT,295.9,13.12,D,,2023,POINT (-121.59511 39.27585),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2099,39.29752,-121.53607,319.34,1.49,1.21,2023-04-24,1902,Terra,MODIS,76,6.1NRT,302.16,16.44,D,,2023,POINT (-121.53607 39.29752),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2100,39.28887,-121.53967,320.51,1.21,1.09,2023-04-24,2112,Aqua,MODIS,63,6.1NRT,305.4,10.65,D,,2023,POINT (-121.53967 39.28887),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2101,39.00141,-121.44908,317.62,1.86,1.33,2023-04-26,2059,Aqua,MODIS,65,6.1NRT,302.26,15.11,D,,2023,POINT (-121.44908 39.00141),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2102,39.27399,-121.50568,319.07,3.49,1.76,2023-04-27,1925,Terra,MODIS,48,6.1NRT,305.52,48.66,D,,2023,POINT (-121.50568 39.27399),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2103,39.28218,-121.61051,324.25,1.2,1.09,2023-04-27,2140,Aqua,MODIS,59,6.1NRT,310.29,11.64,D,,2023,POINT (-121.61051 39.28218),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2104,39.23487,-121.34485,327.52,1.78,1.31,2023-05-30,2155,Aqua,MODIS,78,6.1NRT,301.31,38.89,D,,2023,POINT (-121.34485 39.23487),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2105,39.48154,-121.20975,309.47,1.05,1.03,2023-06-01,1843,Terra,MODIS,43,6.1NRT,291.0,7.71,D,,2023,POINT (-121.20975 39.48154),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2106,39.47813,-121.20795,315.68,1.18,1.08,2023-06-01,2140,Aqua,MODIS,49,6.1NRT,296.21,11.38,D,,2023,POINT (-121.20795 39.47813),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2107,39.48625,-121.22272,316.15,1.18,1.08,2023-06-01,2140,Aqua,MODIS,53,6.1NRT,298.13,12.19,D,,2023,POINT (-121.22272 39.48625),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2108,39.47665,-121.2208,336.74,1.18,1.08,2023-06-01,2140,Aqua,MODIS,87,6.1NRT,300.71,42.37,D,,2023,POINT (-121.2208 39.47665),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2109,39.03313,-121.37383,317.98,2.82,1.6,2023-06-09,1917,Terra,MODIS,66,6.1NRT,299.24,36.91,D,,2023,POINT (-121.37383 39.03313),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2110,39.24835,-121.38049,317.28,1.57,1.23,2023-06-23,1900,Terra,MODIS,72,6.1NRT,299.27,14.46,D,,2023,POINT (-121.38049 39.24835),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2111,39.24494,-121.36308,313.31,1.57,1.24,2023-06-23,1900,Terra,MODIS,61,6.1NRT,299.22,8.61,D,,2023,POINT (-121.36308 39.24494),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2112,39.14686,-121.39182,326.74,3.66,1.79,2023-06-26,1923,Terra,MODIS,81,6.1NRT,305.52,95.86,D,,2023,POINT (-121.39182 39.14686),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2113,39.16454,-121.41305,327.37,1.11,1.05,2023-06-27,1826,Terra,MODIS,56,6.1NRT,311.25,11.49,D,,2023,POINT (-121.41305 39.16454),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2114,39.0025,-121.43645,353.96,1.04,1.02,2023-07-07,1841,Terra,MODIS,97,6.1NRT,305.39,66.29,D,,2023,POINT (-121.43645 39.0025),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2115,39.00064,-121.42475,323.61,1.04,1.02,2023-07-07,1841,Terra,MODIS,73,6.1NRT,304.5,12.86,D,,2023,POINT (-121.42475 39.00064),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2116,39.28769,-121.61401,324.33,1.08,1.04,2023-07-08,2121,Aqua,MODIS,68,6.1NRT,306.31,11.39,D,,2023,POINT (-121.61401 39.28769),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2117,39.28969,-121.60185,322.4,1.07,1.03,2023-07-08,2121,Aqua,MODIS,58,6.1NRT,307.42,9.45,D,,2023,POINT (-121.60185 39.28969),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2118,39.28306,-121.60587,333.17,1.18,1.08,2023-07-12,1849,Terra,MODIS,83,6.1NRT,308.04,29.26,D,,2023,POINT (-121.60587 39.28306),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2119,39.14796,-121.58582,306.9,1.1,1.04,2023-07-22,1015,Aqua,MODIS,70,6.1NRT,296.76,7.75,N,,2023,POINT (-121.58582 39.14796),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2120,39.11087,-121.42604,333.34,1.19,1.09,2023-07-24,1849,Terra,MODIS,64,6.1NRT,315.29,23.97,D,,2023,POINT (-121.42604 39.11087),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2121,39.20214,-121.50676,328.22,1.44,1.19,2023-08-09,1815,Terra,MODIS,70,6.1NRT,302.05,33.86,D,,2023,POINT (-121.50676 39.20214),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2122,39.18992,-121.49198,325.53,1.44,1.19,2023-08-09,1815,Terra,MODIS,72,6.1NRT,302.4,25.31,D,,2023,POINT (-121.49198 39.18992),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2123,39.19073,-121.50726,317.45,1.47,1.2,2023-08-10,1858,Terra,MODIS,39,6.1NRT,303.97,13.34,D,,2023,POINT (-121.50726 39.19073),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2124,39.09717,-121.505,331.2,1.0,1.0,2023-08-10,2129,Aqua,MODIS,52,6.1NRT,312.32,19.1,D,,2023,POINT (-121.505 39.09717),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2125,39.19945,-121.50729,328.09,1.0,1.0,2023-08-10,2129,Aqua,MODIS,60,6.1NRT,309.53,16.61,D,,2023,POINT (-121.50729 39.19945),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2126,39.13227,-121.57348,328.17,1.15,1.07,2023-08-29,1847,Terra,MODIS,75,6.1NRT,309.32,18.18,D,,2023,POINT (-121.57348 39.13227),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2127,39.22139,-121.59149,322.85,1.01,1.01,2023-09-05,1836,Terra,MODIS,70,6.1NRT,303.52,14.08,D,,2023,POINT (-121.59149 39.22139),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2128,39.22313,-121.60288,321.8,1.01,1.01,2023-09-05,1836,Terra,MODIS,73,6.1NRT,302.56,12.45,D,,2023,POINT (-121.60288 39.22313),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2129,38.97954,-121.52209,330.05,1.02,1.01,2023-09-05,1838,Terra,MODIS,83,6.1NRT,300.41,21.73,D,,2023,POINT (-121.52209 38.97954),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2130,38.9744,-121.52142,325.89,1.02,1.01,2023-09-05,2138,Aqua,MODIS,59,6.1NRT,304.24,13.36,D,,2023,POINT (-121.52142 38.9744),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2131,38.97282,-121.533,321.65,1.02,1.01,2023-09-05,2138,Aqua,MODIS,33,6.1NRT,305.85,8.57,D,,2023,POINT (-121.533 38.97282),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2132,38.97328,-121.54401,316.62,4.25,1.91,2023-09-06,2040,Aqua,MODIS,61,6.1NRT,299.61,68.42,D,,2023,POINT (-121.54401 38.97328),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2133,39.20656,-121.61472,311.69,1.35,1.15,2023-09-27,1851,Terra,MODIS,65,6.1NRT,296.04,9.78,D,,2023,POINT (-121.61472 39.20656),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2134,39.17982,-121.52683,311.68,1.37,1.16,2023-09-27,1851,Terra,MODIS,64,6.1NRT,297.91,9.18,D,,2023,POINT (-121.52683 39.17982),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2135,39.23546,-121.59642,310.02,1.0,1.0,2023-09-29,1834,Terra,MODIS,54,6.1NRT,296.98,5.02,D,,2023,POINT (-121.59642 39.23546),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2136,39.23378,-121.58511,319.2,1.0,1.0,2023-09-29,1834,Terra,MODIS,77,6.1NRT,297.28,12.59,D,,2023,POINT (-121.58511 39.23378),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2137,39.21078,-121.61408,315.07,1.0,1.0,2023-09-29,1834,Terra,MODIS,72,6.1NRT,295.59,9.02,D,,2023,POINT (-121.61408 39.21078),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2138,39.2091,-121.60278,313.12,1.0,1.0,2023-09-29,1834,Terra,MODIS,69,6.1NRT,297.64,7.62,D,,2023,POINT (-121.60278 39.2091),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2139,39.17834,-121.53117,313.58,1.09,1.04,2023-10-01,2142,Aqua,MODIS,66,6.1NRT,296.77,9.36,D,,2023,POINT (-121.53117 39.17834),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2140,39.21096,-121.61785,310.2,1.04,1.02,2023-10-03,2127,Aqua,MODIS,50,6.1NRT,296.9,4.92,D,,2023,POINT (-121.61785 39.21096),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2141,39.2799,-121.58833,326.18,1.09,1.04,2023-10-04,1843,Terra,MODIS,81,6.1NRT,299.73,21.9,D,,2023,POINT (-121.58833 39.2799),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2142,39.26637,-121.5741,313.86,1.45,1.19,2023-10-05,2114,Aqua,MODIS,60,6.1NRT,302.33,9.63,D,,2023,POINT (-121.5741 39.26637),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2143,39.29668,-121.58875,309.41,1.65,1.26,2023-10-14,1858,Terra,MODIS,63,6.1NRT,285.84,16.52,D,,2023,POINT (-121.58875 39.29668),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2144,39.29305,-121.57035,310.71,1.66,1.27,2023-10-14,1858,Terra,MODIS,70,6.1NRT,285.71,18.15,D,,2023,POINT (-121.57035 39.29305),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2145,39.07156,-121.57684,311.44,1.68,1.27,2023-10-14,1858,Terra,MODIS,71,6.1NRT,288.49,16.4,D,,2023,POINT (-121.57684 39.07156),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2146,39.30009,-121.58396,308.39,1.07,1.03,2023-10-16,1841,Terra,MODIS,67,6.1NRT,289.68,7.35,D,,2023,POINT (-121.58396 39.30009),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2147,39.20815,-121.58984,311.78,1.07,1.03,2023-10-16,1841,Terra,MODIS,72,6.1NRT,289.19,10.17,D,,2023,POINT (-121.58984 39.20815),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2148,39.20619,-121.57781,322.84,1.07,1.03,2023-10-16,1841,Terra,MODIS,82,6.1NRT,290.89,20.68,D,,2023,POINT (-121.57781 39.20619),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2149,39.21716,-121.59558,317.38,1.08,1.04,2023-10-18,1824,Terra,MODIS,72,6.1NRT,300.05,12.73,D,,2023,POINT (-121.59558 39.21716),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2150,39.21846,-121.59393,312.64,1.72,1.29,2023-10-20,1806,Terra,MODIS,66,6.1NRT,297.12,17.28,D,,2023,POINT (-121.59393 39.21846),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2151,39.2095,-121.58279,301.5,1.58,1.24,2023-10-26,1856,Terra,MODIS,47,6.1NRT,288.65,9.4,D,,2023,POINT (-121.58279 39.2095),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2152,39.00457,-121.47101,307.82,1.06,1.03,2023-11-03,2142,Aqua,MODIS,57,6.1NRT,296.27,3.95,D,,2023,POINT (-121.47101 39.00457),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2153,39.21371,-121.56543,310.26,1.05,1.03,2023-11-03,2142,Aqua,MODIS,40,6.1NRT,283.0,8.33,D,,2023,POINT (-121.56543 39.21371),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
2154,39.18001,-121.59106,302.18,1.49,1.2,2023-11-07,1851,Terra,MODIS,51,6.1NRT,290.25,6.84,D,,2023,POINT (-121.59106 39.18001),58,Yuba,YUB,58,58,115,,{D0B131E8-925B-4476-8243-47C737385893},,
