,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,geometry,OBJECTID,COUNTY_NAME,COUNTY_ABBREV,COUNTY_NUM,COUNTY_CODE,COUNTY_FIPS,ISLAND,GlobalID,SHAPE_Length,SHAPE_Area
92121,39.0069,-121.9856,316.7,1.3,1.1,2010-11-15,1921,Terra,MODIS,77,6.03,295.4,18.7,D,0,2010,POINT (-121.9856 39.0069),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92192,39.2193,-122.2108,302.7,2.8,1.6,2010-11-16,1825,Terra,MODIS,49,6.03,291.6,14.5,D,0,2010,POINT (-122.2108 39.2193),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92193,39.2213,-122.2433,326.3,2.8,1.6,2010-11-16,1825,Terra,MODIS,84,6.03,292.4,102.5,D,0,2010,POINT (-122.2433 39.2213),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92242,39.2058,-122.1484,343.6,1.8,1.3,2010-11-16,2144,Aqua,MODIS,93,6.03,295.6,114.1,D,0,2010,POINT (-122.1484 39.2058),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92243,39.204,-122.169,371.5,1.8,1.3,2010-11-16,2144,Aqua,MODIS,100,6.03,301.8,280.4,D,0,2010,POINT (-122.169 39.204),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92247,39.3537,-122.1187,322.9,1.8,1.3,2010-11-16,2144,Aqua,MODIS,82,6.03,294.4,48.0,D,0,2010,POINT (-122.1187 39.3537),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92249,39.3946,-122.0606,310.6,1.8,1.3,2010-11-16,2144,Aqua,MODIS,70,6.03,293.8,21.8,D,0,2010,POINT (-122.0606 39.3946),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92454,39.184,-122.2861,311.6,1.9,1.4,2010-11-17,2049,Aqua,MODIS,71,6.03,292.8,25.5,D,0,2010,POINT (-122.2861 39.184),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92677,38.9973,-121.8682,300.9,1.3,1.1,2010-11-18,2131,Aqua,MODIS,42,6.03,282.1,5.6,D,0,2010,POINT (-121.8682 38.9973),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92679,39.1944,-122.2773,305.5,1.2,1.1,2010-11-18,2131,Aqua,MODIS,42,6.03,285.3,7.9,D,0,2010,POINT (-122.2773 39.1944),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92681,39.1975,-122.2706,311.1,1.2,1.1,2010-11-18,2131,Aqua,MODIS,71,6.03,284.4,12.8,D,0,2010,POINT (-122.2706 39.1975),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92682,39.2816,-122.0564,308.1,1.2,1.1,2010-11-18,2131,Aqua,MODIS,67,6.03,282.8,11.9,D,0,2010,POINT (-122.0564 39.2816),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
92683,39.196,-122.2634,306.6,1.2,1.1,2010-11-18,2131,Aqua,MODIS,61,6.03,284.6,8.6,D,0,2010,POINT (-122.2634 39.196),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
93622,39.1445,-122.1451,304.9,1.1,1.0,2010-11-24,1915,Terra,MODIS,60,6.03,282.5,9.5,D,2,2010,POINT (-122.1451 39.1445),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
93712,39.0429,-121.8984,308.0,2.3,1.5,2010-11-26,2042,Aqua,MODIS,66,6.03,282.7,32.8,D,0,2010,POINT (-121.8984 39.0429),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
94138,39.0235,-122.1059,302.2,1.3,1.1,2010-12-01,1921,Terra,MODIS,46,6.03,283.0,8.4,D,0,2010,POINT (-122.1059 39.0235),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
94140,39.0242,-122.1144,305.3,1.3,1.1,2010-12-01,1921,Terra,MODIS,61,6.03,282.7,10.9,D,0,2010,POINT (-122.1144 39.0242),6,Colusa,COL,6,06,011,,{7BB40E7D-335A-4E8F-AABA-F003090D32EF},3.214885366953911,0.3123324513940388
4517,40.6644,-121.9264,312.2,1.0,1.0,2010-02-18,1908,Terra,MODIS,72,6.03,290.2,11.0,D,0,2010,POINT (-121.9264 40.6644),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
4518,40.6662,-121.9381,300.2,1.0,1.0,2010-02-18,1908,Terra,MODIS,27,6.03,289.9,3.2,D,0,2010,POINT (-121.9381 40.6662),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
4540,40.6555,-121.9287,301.9,1.0,1.0,2010-02-18,1908,Terra,MODIS,18,6.03,289.8,3.8,D,0,2010,POINT (-121.9287 40.6555),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
4809,40.6561,-121.9362,307.7,1.7,1.3,2010-02-18,2051,Aqua,MODIS,66,6.03,291.8,16.2,D,0,2010,POINT (-121.9362 40.6561),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
5060,40.651,-121.9225,301.6,1.3,1.1,2010-02-19,2134,Aqua,MODIS,46,6.03,290.7,5.2,D,0,2010,POINT (-121.9225 40.651),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
5061,40.7335,-122.2063,301.1,1.3,1.1,2010-02-19,2134,Aqua,MODIS,28,6.03,290.8,4.6,D,0,2010,POINT (-122.2063 40.7335),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
14637,41.096,-121.5068,309.2,1.7,1.3,2010-03-19,1838,Terra,MODIS,68,6.03,289.9,18.9,D,0,2010,POINT (-121.5068 41.096),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
14734,40.4638,-122.288,306.9,1.9,1.3,2010-03-19,1838,Terra,MODIS,61,6.03,296.1,12.3,D,2,2010,POINT (-122.288 40.4638),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
14735,40.4678,-122.2803,305.5,1.9,1.3,2010-03-19,1838,Terra,MODIS,46,6.03,294.9,9.8,D,2,2010,POINT (-122.2803 40.4678),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
14736,41.0942,-121.4861,301.5,1.7,1.3,2010-03-19,1838,Terra,MODIS,36,6.03,289.5,7.6,D,0,2010,POINT (-121.4861 41.0942),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16439,40.5375,-121.9371,312.3,1.3,1.1,2010-03-23,2134,Aqua,MODIS,72,6.03,290.3,12.8,D,0,2010,POINT (-121.9371 40.5375),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16440,40.536,-121.9519,329.2,1.3,1.1,2010-03-23,2134,Aqua,MODIS,86,6.03,292.0,36.8,D,0,2010,POINT (-121.9519 40.536),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16441,40.5476,-121.939,307.3,1.3,1.1,2010-03-23,2134,Aqua,MODIS,46,6.03,293.0,7.4,D,0,2010,POINT (-121.939 40.5476),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16442,40.546,-121.9544,325.6,1.3,1.1,2010-03-23,2134,Aqua,MODIS,84,6.03,294.6,30.2,D,0,2010,POINT (-121.9544 40.546),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16444,40.7662,-122.1745,305.4,1.3,1.1,2010-03-23,2134,Aqua,MODIS,0,6.03,292.8,6.3,D,0,2010,POINT (-122.1745 40.7662),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16556,41.0715,-121.4729,307.6,1.1,1.0,2010-03-24,1856,Terra,MODIS,57,6.03,292.2,5.8,D,0,2010,POINT (-121.4729 41.0715),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
16557,41.0731,-121.4854,304.6,1.1,1.0,2010-03-24,1856,Terra,MODIS,56,6.03,292.5,3.9,D,0,2010,POINT (-121.4854 41.0731),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
24984,40.4528,-122.7921,304.8,1.2,1.1,2010-04-08,2133,Aqua,MODIS,46,6.03,291.4,6.1,D,0,2010,POINT (-122.7921 40.4528),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
24985,40.4512,-122.8061,318.0,1.2,1.1,2010-04-08,2133,Aqua,MODIS,78,6.03,291.4,18.0,D,0,2010,POINT (-122.8061 40.4512),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
49541,40.5318,-121.5732,331.3,1.0,1.0,2010-06-29,2120,Aqua,MODIS,56,6.03,306.4,24.0,D,0,2010,POINT (-121.5732 40.5318),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
52413,40.9927,-121.3588,339.5,1.5,1.2,2010-07-12,2050,Aqua,MODIS,85,6.03,318.2,47.3,D,0,2010,POINT (-121.3588 40.9927),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
52414,40.9855,-121.3374,353.0,1.5,1.2,2010-07-12,2050,Aqua,MODIS,96,6.03,314.2,93.8,D,0,2010,POINT (-121.3374 40.9855),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
52415,40.982,-121.3549,361.6,1.5,1.2,2010-07-12,2050,Aqua,MODIS,100,6.03,317.2,136.8,D,0,2010,POINT (-121.3549 40.982),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
56609,40.7886,-121.9453,325.3,2.4,1.5,2010-08-03,2151,Aqua,MODIS,69,6.03,307.3,51.2,D,0,2010,POINT (-121.9453 40.7886),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
56610,40.7868,-121.9725,326.2,2.4,1.5,2010-08-03,2151,Aqua,MODIS,71,6.03,307.0,54.1,D,0,2010,POINT (-121.9725 40.7868),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
60339,40.9282,-121.8794,318.7,2.3,1.5,2010-08-19,1831,Terra,MODIS,54,6.03,298.0,38.0,D,0,2010,POINT (-121.8794 40.9282),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68502,40.5169,-121.5511,349.6,1.1,1.0,2010-09-16,1856,Terra,MODIS,95,6.03,295.1,64.2,D,0,2010,POINT (-121.5511 40.5169),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68503,40.5153,-121.5386,336.3,1.1,1.0,2010-09-16,1856,Terra,MODIS,87,6.03,296.0,37.5,D,0,2010,POINT (-121.5386 40.5153),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68635,40.5135,-121.5527,323.2,2.4,1.5,2010-09-16,2037,Aqua,MODIS,74,6.03,291.2,67.6,D,0,2010,POINT (-121.5527 40.5135),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68636,40.5086,-121.5567,318.9,2.4,1.5,2010-09-16,2037,Aqua,MODIS,68,6.03,291.3,56.1,D,0,2010,POINT (-121.5567 40.5086),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68682,40.5155,-121.5534,313.5,1.0,1.0,2010-09-17,601,Terra,MODIS,87,6.03,283.6,16.3,N,0,2010,POINT (-121.5534 40.5155),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68683,40.5175,-121.5413,309.0,1.0,1.0,2010-09-17,601,Terra,MODIS,76,6.03,283.0,12.7,N,0,2010,POINT (-121.5413 40.5175),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
68854,40.5177,-121.5533,308.4,2.3,1.5,2010-09-17,1939,Terra,MODIS,14,6.03,288.6,29.5,D,0,2010,POINT (-121.5533 40.5177),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
72620,40.7,-121.9351,320.7,3.0,1.6,2010-09-27,2156,Aqua,MODIS,59,6.03,304.4,52.2,D,0,2010,POINT (-121.9351 40.7),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
72621,40.6989,-121.963,320.5,2.9,1.6,2010-09-27,2156,Aqua,MODIS,61,6.03,305.4,47.9,D,0,2010,POINT (-121.963 40.6989),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
72622,40.7007,-121.9307,318.2,3.0,1.6,2010-09-27,2156,Aqua,MODIS,58,6.03,304.4,42.8,D,0,2010,POINT (-121.9307 40.7007),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
82415,40.6448,-121.6922,308.7,1.0,1.0,2010-10-19,2120,Aqua,MODIS,54,6.03,292.3,8.3,D,0,2010,POINT (-121.6922 40.6448),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
83645,40.767,-122.1802,307.3,1.1,1.0,2010-10-21,2107,Aqua,MODIS,0,6.03,284.4,8.4,D,0,2010,POINT (-122.1802 40.767),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
84861,40.894,-121.325,312.3,1.2,1.1,2010-10-26,2126,Aqua,MODIS,56,6.03,282.3,16.4,D,0,2010,POINT (-121.325 40.894),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
84865,41.1424,-121.8354,300.7,1.1,1.1,2010-10-26,2126,Aqua,MODIS,31,6.03,278.6,8.9,D,0,2010,POINT (-121.8354 41.1424),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92094,40.6415,-121.9556,316.1,1.2,1.1,2010-11-15,1920,Terra,MODIS,76,6.03,292.7,17.1,D,0,2010,POINT (-121.9556 40.6415),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92095,40.6412,-121.9613,306.2,1.2,1.1,2010-11-15,1920,Terra,MODIS,39,6.03,292.6,7.1,D,0,2010,POINT (-121.9613 40.6412),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92096,40.6386,-121.9472,309.5,1.2,1.1,2010-11-15,1920,Terra,MODIS,63,6.03,292.6,10.4,D,0,2010,POINT (-121.9472 40.6386),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92155,40.6407,-121.949,326.2,1.2,1.1,2010-11-15,2101,Aqua,MODIS,84,6.03,294.4,29.7,D,0,2010,POINT (-121.949 40.6407),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92156,40.6382,-121.963,314.9,1.2,1.1,2010-11-15,2101,Aqua,MODIS,75,6.03,294.1,15.3,D,0,2010,POINT (-121.963 40.6382),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92157,40.9983,-122.2199,305.8,1.2,1.1,2010-11-15,2101,Aqua,MODIS,23,6.03,289.7,8.5,D,0,2010,POINT (-122.2199 40.9983),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92158,40.996,-122.2328,315.5,1.2,1.1,2010-11-15,2101,Aqua,MODIS,76,6.03,289.0,17.9,D,0,2010,POINT (-122.2328 40.996),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92159,41.0057,-122.2351,320.7,1.2,1.1,2010-11-15,2101,Aqua,MODIS,80,6.03,288.1,24.5,D,0,2010,POINT (-122.2351 41.0057),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92165,40.8781,-121.9874,304.3,1.3,1.1,2010-11-16,626,Terra,MODIS,59,6.03,282.3,12.8,N,0,2010,POINT (-121.9874 40.8781),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92166,40.8883,-121.9886,300.1,1.3,1.1,2010-11-16,626,Terra,MODIS,11,6.03,282.4,9.0,N,0,2010,POINT (-121.9886 40.8883),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92253,40.9793,-122.0019,315.9,1.9,1.4,2010-11-16,2144,Aqua,MODIS,76,6.03,285.2,39.1,D,0,2010,POINT (-122.0019 40.9793),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92254,40.9914,-122.0048,314.9,1.9,1.4,2010-11-16,2144,Aqua,MODIS,75,6.03,284.7,37.1,D,0,2010,POINT (-122.0048 40.9914),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92363,40.816,-122.6461,322.3,1.0,1.0,2010-11-17,1908,Terra,MODIS,82,6.03,281.8,23.0,D,0,2010,POINT (-122.6461 40.816),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92367,41.037,-122.0242,306.4,1.0,1.0,2010-11-17,1908,Terra,MODIS,0,6.03,268.1,9.5,D,0,2010,POINT (-122.0242 41.037),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92368,41.0282,-122.0265,311.9,1.0,1.0,2010-11-17,1908,Terra,MODIS,54,6.03,267.8,14.1,D,0,2010,POINT (-122.0265 41.0282),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92369,40.9238,-122.564,300.9,1.0,1.0,2010-11-17,1908,Terra,MODIS,42,6.03,277.9,7.0,D,0,2010,POINT (-122.564 40.9238),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92370,40.899,-122.5824,343.3,1.0,1.0,2010-11-17,1908,Terra,MODIS,93,6.03,281.9,50.8,D,0,2010,POINT (-122.5824 40.899),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92371,40.8919,-122.5963,315.3,1.0,1.0,2010-11-17,1908,Terra,MODIS,76,6.03,281.1,16.6,D,0,2010,POINT (-122.5963 40.8919),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92372,40.8901,-122.5847,317.7,1.0,1.0,2010-11-17,1908,Terra,MODIS,78,6.03,281.7,18.6,D,0,2010,POINT (-122.5847 40.8901),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92373,40.8177,-122.6577,339.7,1.0,1.0,2010-11-17,1908,Terra,MODIS,92,6.03,282.2,46.3,D,0,2010,POINT (-122.6577 40.8177),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92377,40.4396,-122.1739,300.4,1.0,1.0,2010-11-17,1908,Terra,MODIS,37,6.03,283.6,5.0,D,0,2010,POINT (-122.1739 40.4396),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92459,40.8941,-122.5942,311.8,1.8,1.3,2010-11-17,2049,Aqua,MODIS,69,6.03,277.2,31.6,D,0,2010,POINT (-122.5942 40.8941),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
92469,40.8956,-122.5901,308.5,1.0,1.0,2010-11-18,613,Terra,MODIS,75,6.03,272.5,13.2,N,0,2010,POINT (-122.5901 40.8956),45,Shasta,SHA,45,45,089,,{23A0546A-1C24-4E60-91E6-7F8E49331ACD},5.722028638270816,1.063993522724269
4519,41.7274,-122.6032,301.2,1.0,1.0,2010-02-18,1908,Terra,MODIS,45,6.03,288.9,4.9,D,0,2010,POINT (-122.6032 41.7274),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
4806,41.8587,-121.8605,321.6,1.6,1.2,2010-02-18,2051,Aqua,MODIS,81,6.03,283.4,39.0,D,0,2010,POINT (-121.8605 41.8587),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
4810,41.8549,-121.8792,307.2,1.6,1.2,2010-02-18,2051,Aqua,MODIS,52,6.03,285.0,16.2,D,0,2010,POINT (-121.8792 41.8549),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
4982,41.8572,-121.8678,303.0,3.1,1.7,2010-02-19,1951,Terra,MODIS,41,6.03,282.4,35.4,D,0,2010,POINT (-121.8678 41.8572),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
4983,41.8566,-121.8633,305.9,3.1,1.7,2010-02-19,1951,Terra,MODIS,53,6.03,282.3,40.3,D,0,2010,POINT (-121.8633 41.8566),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
5057,41.8638,-121.8604,304.5,1.4,1.2,2010-02-19,2134,Aqua,MODIS,39,6.03,288.4,10.8,D,0,2010,POINT (-121.8604 41.8638),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
5058,41.902,-121.8994,302.6,1.4,1.2,2010-02-19,2134,Aqua,MODIS,21,6.03,290.2,8.2,D,0,2010,POINT (-121.8994 41.902),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
14134,41.7146,-122.3988,318.4,1.0,1.0,2010-03-18,2116,Aqua,MODIS,78,6.03,299.1,10.4,D,0,2010,POINT (-122.3988 41.7146),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
16240,41.2674,-121.5121,301.8,3.3,1.7,2010-03-23,1951,Terra,MODIS,49,6.03,279.1,34.7,D,0,2010,POINT (-121.5121 41.2674),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
16445,41.6212,-122.5232,306.4,1.3,1.1,2010-03-23,2134,Aqua,MODIS,51,6.03,291.8,4.8,D,0,2010,POINT (-122.5232 41.6212),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
16558,41.2507,-121.5109,304.2,1.1,1.0,2010-03-24,1856,Terra,MODIS,32,6.03,291.7,4.4,D,0,2010,POINT (-121.5109 41.2507),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
16559,41.2599,-121.5088,330.9,1.1,1.0,2010-03-24,1856,Terra,MODIS,82,6.03,292.0,31.6,D,0,2010,POINT (-121.5088 41.2599),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
17477,41.6629,-122.5846,306.2,1.3,1.1,2010-03-27,1926,Terra,MODIS,41,6.03,282.8,9.1,D,0,2010,POINT (-122.5846 41.6629),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
17478,41.6622,-122.5752,310.1,1.3,1.1,2010-03-27,1926,Terra,MODIS,51,6.03,284.4,12.4,D,0,2010,POINT (-122.5752 41.6622),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
17482,41.5667,-122.9596,300.4,1.3,1.1,2010-03-27,1927,Terra,MODIS,34,6.03,278.1,7.9,D,0,2010,POINT (-122.9596 41.5667),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
25799,41.8225,-122.5223,301.4,1.2,1.1,2010-04-09,1856,Terra,MODIS,25,6.03,285.7,4.1,D,0,2010,POINT (-122.5223 41.8225),47,Siskiyou,SIS,47,47,093,,{79363538-FD2D-4CCD-8370-D3D130C54777},7.306155219893239,1.7752739357172655
